code,XHPIN1_CA001,XHPIN1_CA003,XHPIN1_CA005,XHPIN1_CA007,XHPIN1_CA009,XHPIN1_CA011,XHPIN1_CA013,XHPIN1_CA015,XHPIN1_CA017,XHPIN1_CA019,XHPIN1_CA021,XHPIN1_CA023,XHPIN1_CA025,XHPIN1_CA027,XHPIN1_CA029,XHPIN1_CA031,XHPIN1_CA033,XHPIN1_CA035,XHPIN1_CA037,XHPIN1_CA039,XHPIN1_CA041,XHPIN1_CA043,XHPIN1_CA045,XHPIN1_CA047,XHPIN1_CA049,XHPIN1_CA051,XHPIN1_CA053,XHPIN1_CA055,XHPIN1_CA057,XHPIN1_CA059,XHPIN1_CA061,XHPIN1_CA063,XHPIN1_CA065,XHPIN1_CA067,XHPIN1_CA069,XHPIN1_CA071,XHPIN1_CA073,XHPIN1_CA075,XHPIN1_CA077,XHPIN1_CA079,XHPIN1_CA081,XHPIN1_CA083,XHPIN1_CA085,XHPIN1_CA087,XHPIN1_CA089,XHPIN1_CA091,XHPIN1_CA093,XHPIN1_CA095,XHPIN1_CA097,XHPIN1_CA099,XHPIN1_CA101,XHPIN1_CA103,XHPIN1_CA105,XHPIN1_CA107,XHPIN1_CA109,XHPIN1_CA111,XHPIN1_CA113,XHPIN1_CA115,XHPIN2_CA001,XHPIN2_CA003,XHPIN2_CA005,XHPIN2_CA007,XHPIN2_CA009,XHPIN2_CA011,XHPIN2_CA013,XHPIN2_CA015,XHPIN2_CA017,XHPIN2_CA019,XHPIN2_CA021,XHPIN2_CA023,XHPIN2_CA025,XHPIN2_CA027,XHPIN2_CA029,XHPIN2_CA031,XHPIN2_CA033,XHPIN2_CA035,XHPIN2_CA037,XHPIN2_CA039,XHPIN2_CA041,XHPIN2_CA043,XHPIN2_CA045,XHPIN2_CA047,XHPIN2_CA049,XHPIN2_CA051,XHPIN2_CA053,XHPIN2_CA055,XHPIN2_CA057,XHPIN2_CA059,XHPIN2_CA061,XHPIN2_CA063,XHPIN2_CA065,XHPIN2_CA067,XHPIN2_CA069,XHPIN2_CA071,XHPIN2_CA073,XHPIN2_CA075,XHPIN2_CA077,XHPIN2_CA079,XHPIN2_CA081,XHPIN2_CA083,XHPIN2_CA085,XHPIN2_CA087,XHPIN2_CA089,XHPIN2_CA091,XHPIN2_CA093,XHPIN2_CA095,XHPIN2_CA097,XHPIN2_CA099,XHPIN2_CA101,XHPIN2_CA103,XHPIN2_CA105,XHPIN2_CA107,XHPIN2_CA109,XHPIN2_CA111,XHPIN2_CA113,XHPIN2_CA115,XHPIN3_CA001,XHPIN3_CA003,XHPIN3_CA005,XHPIN3_CA007,XHPIN3_CA009,XHPIN3_CA011,XHPIN3_CA013,XHPIN3_CA015,XHPIN3_CA017,XHPIN3_CA019,XHPIN3_CA021,XHPIN3_CA023,XHPIN3_CA025,XHPIN3_CA027,XHPIN3_CA029,XHPIN3_CA031,XHPIN3_CA033,XHPIN3_CA035,XHPIN3_CA037,XHPIN3_CA039,XHPIN3_CA041,XHPIN3_CA043,XHPIN3_CA045,XHPIN3_CA047,XHPIN3_CA049,XHPIN3_CA051,XHPIN3_CA053,XHPIN3_CA055,XHPIN3_CA057,XHPIN3_CA059,XHPIN3_CA061,XHPIN3_CA063,XHPIN3_CA065,XHPIN3_CA067,XHPIN3_CA069,XHPIN3_CA071,XHPIN3_CA073,XHPIN3_CA075,XHPIN3_CA077,XHPIN3_CA079,XHPIN3_CA081,XHPIN3_CA083,XHPIN3_CA085,XHPIN3_CA087,XHPIN3_CA089,XHPIN3_CA091,XHPIN3_CA093,XHPIN3_CA095,XHPIN3_CA097,XHPIN3_CA099,XHPIN3_CA101,XHPIN3_CA103,XHPIN3_CA105,XHPIN3_CA107,XHPIN3_CA109,XHPIN3_CA111,XHPIN3_CA113,XHPIN3_CA115,XHPIN5_CA001,XHPIN5_CA003,XHPIN5_CA005,XHPIN5_CA007,XHPIN5_CA009,XHPIN5_CA011,XHPIN5_CA013,XHPIN5_CA015,XHPIN5_CA017,XHPIN5_CA019,XHPIN5_CA021,XHPIN5_CA023,XHPIN5_CA025,XHPIN5_CA027,XHPIN5_CA029,XHPIN5_CA031,XHPIN5_CA033,XHPIN5_CA035,XHPIN5_CA037,XHPIN5_CA039,XHPIN5_CA041,XHPIN5_CA043,XHPIN5_CA045,XHPIN5_CA047,XHPIN5_CA049,XHPIN5_CA051,XHPIN5_CA053,XHPIN5_CA055,XHPIN5_CA057,XHPIN5_CA059,XHPIN5_CA061,XHPIN5_CA063,XHPIN5_CA065,XHPIN5_CA067,XHPIN5_CA069,XHPIN5_CA071,XHPIN5_CA073,XHPIN5_CA075,XHPIN5_CA077,XHPIN5_CA079,XHPIN5_CA081,XHPIN5_CA083,XHPIN5_CA085,XHPIN5_CA087,XHPIN5_CA089,XHPIN5_CA091,XHPIN5_CA093,XHPIN5_CA095,XHPIN5_CA097,XHPIN5_CA099,XHPIN5_CA101,XHPIN5_CA103,XHPIN5_CA105,XHPIN5_CA107,XHPIN5_CA109,XHPIN5_CA111,XHPIN5_CA113,XHPIN5_CA115,XHPIN4_CA001,XHPIN4_CA003,XHPIN4_CA005,XHPIN4_CA007,XHPIN4_CA009,XHPIN4_CA011,XHPIN4_CA013,XHPIN4_CA015,XHPIN4_CA017,XHPIN4_CA019,XHPIN4_CA021,XHPIN4_CA023,XHPIN4_CA025,XHPIN4_CA027,XHPIN4_CA029,XHPIN4_CA031,XHPIN4_CA033,XHPIN4_CA035,XHPIN4_CA037,XHPIN4_CA039,XHPIN4_CA041,XHPIN4_CA043,XHPIN4_CA045,XHPIN4_CA047,XHPIN4_CA049,XHPIN4_CA051,XHPIN4_CA053,XHPIN4_CA055,XHPIN4_CA057,XHPIN4_CA059,XHPIN4_CA061,XHPIN4_CA063,XHPIN4_CA065,XHPIN4_CA067,XHPIN4_CA069,XHPIN4_CA071,XHPIN4_CA073,XHPIN4_CA075,XHPIN4_CA077,XHPIN4_CA079,XHPIN4_CA081,XHPIN4_CA083,XHPIN4_CA085,XHPIN4_CA087,XHPIN4_CA089,XHPIN4_CA091,XHPIN4_CA093,XHPIN4_CA095,XHPIN4_CA097,XHPIN4_CA099,XHPIN4_CA101,XHPIN4_CA103,XHPIN4_CA105,XHPIN4_CA107,XHPIN4_CA109,XHPIN4_CA111,XHPIN4_CA113,XHPIN4_CA115
2/28/2010,85,0,1,9,2,1,88,1,3,82,0,5,3,0,62,8,2,0,162,8,3,0,10,2,0,0,10,1,2,98,46,0,351,70,1,121,170,0,45,15,10,15,67,3,10,2,3,54,14,15,3,5,3,104,5,26,13,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,3,0,0,0,0,0,10,3,0,53,78,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,261,0,0,36,0,0,0,0,0,52,0,0,0,0,80,20,0,0,436,0,0,0,0,0,0,0,23,0,0,113,0,0,60,81,0,80,6,20,52,0,0,0,30,17,21,0,0,0,0,0,0,0,0,70,0,0,6,0,0,0,0,0,0,0,12,0,0,0,0,2,0,0,2,0,0,0,46,0,0,0,0,0,0,0,3,0,0,0,0,0,10,3,0,57,82,2,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0
3/31/2010,75,0,4,15,3,2,83,4,9,135,0,10,1,3,118,21,6,0,306,7,4,1,6,13,0,1,5,9,11,124,111,1,389,31,2,149,214,5,100,20,6,22,145,0,27,1,3,13,25,9,21,7,0,89,7,16,25,6,2,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,0,0,20,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,19,0,0,36,0,0,39,0,0,0,0,0,0,0,52,0,0,0,651,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,68,0,0,0,45,88,5,0,0,0,0,0,85,0,0,0,0,0,0,108,37,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,32,0,0,0,24,0,0,0,0,0,0,0,0,0,0,10,0,0,20,8,0,0,6,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
4/30/2010,119,0,0,19,4,0,103,2,13,97,0,13,15,0,136,2,1,2,232,9,8,0,9,2,0,2,9,13,10,191,111,3,367,73,1,103,236,0,48,24,31,23,71,5,17,0,3,59,13,21,5,10,3,82,5,12,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,0,0,0,0,0,0,2,0,0,12,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,21,0,0,0,3,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,24,0,0,44,0,0,0,0,0,0,0,0,0,0,0,326,0,0,0,0,0,0,0,0,0,0,99,0,0,0,14,0,0,69,0,93,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,29,2,0,0,0,0,0,0,2,0,0,33,0,0,0,3,0,0,16,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/31/2010,98,0,4,10,9,6,71,2,11,137,3,13,8,3,83,20,9,0,134,7,6,11,18,6,5,5,8,5,8,164,108,6,271,98,1,91,201,1,60,17,31,19,28,14,13,1,4,21,30,16,6,4,6,90,5,27,16,2,16,0,0,0,0,0,2,0,0,2,0,0,0,0,4,0,0,0,28,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,28,0,0,0,0,0,31,0,0,0,0,0,0,0,70,48,0,0,151,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,237,0,0,5,0,0,406,0,0,0,0,0,0,0,0,0,0,57,0,18,0,0,16,0,0,10,0,0,6,0,0,2,0,0,0,0,4,0,0,0,40,0,0,0,0,2,0,0,0,0,0,34,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,22,0,0
6/30/2010,84,0,4,13,6,7,71,3,8,139,7,8,19,1,94,19,7,2,284,22,8,5,15,6,2,3,26,20,19,96,167,5,509,117,31,122,346,3,107,34,22,19,119,9,25,0,4,47,19,11,6,9,5,85,4,30,11,3,12,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,34,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,28,0,0,12,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,42,0,0,0,4,0,0,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,96,0,0,0,0,16,0,0,7,0,0,0,391,0,0,0,0,0,0,0,0,0,0,60,0,0,224,5,72,75,192,206,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,12,0,0,28,0,0,12,0,0,2,0,0,0,0,4,0,0,0,41,0,0,0,0,0,0,0,0,0,0,50,0,0,0,4,0,0,21,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
7/31/2010,70,2,4,22,8,1,60,1,5,121,1,25,3,0,98,14,4,1,182,19,7,1,12,16,0,0,15,7,11,144,34,3,382,88,2,77,160,1,52,32,24,36,112,8,12,0,3,36,18,13,1,4,5,65,1,4,13,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,20,0,0,12,0,0,28,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,19,0,0,0,6,0,3,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,64,0,0,111,0,0,0,0,0,0,0,7,0,0,0,680,6,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,96,72,0,0,128,0,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,2,0,0,20,0,0,12,0,0,28,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,19,0,0,0,6,0,3,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
8/31/2010,71,2,5,8,1,2,87,3,15,118,7,10,9,1,73,17,4,3,176,10,8,4,9,6,3,3,3,4,12,153,85,5,315,76,0,77,75,4,125,36,12,14,35,14,11,1,5,39,33,14,7,6,6,60,3,6,14,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,2,0,0,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,18,0,0,14,0,0,4,24,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,530,0,0,0,0,0,0,0,0,0,0,658,0,0,0,0,0,35,117,0,8,0,36,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,34,0,0,0,3,0,0,0,0,0,0,24,0,0,14,0,0,12,26,0,0,0,2,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
9/30/2010,102,0,4,7,3,0,57,1,18,120,9,21,9,0,72,11,1,1,197,5,12,6,11,3,2,1,9,19,8,135,65,1,277,59,0,72,124,3,40,26,11,20,44,8,9,0,5,17,15,9,2,3,3,48,5,14,4,7,0,0,0,0,0,0,0,0,0,2,0,2,0,0,4,0,0,0,54,0,0,2,0,0,0,0,2,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,9,4,0,4,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,95,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,48,0,0,128,12,0,6,0,0,120,25,146,0,0,16,0,94,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,8,0,0,0,0,0,3,0,0,2,0,2,0,0,4,0,0,0,57,0,0,2,0,0,0,0,10,0,0,13,4,0,4,0,0,4,10,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0
10/31/2010,59,0,2,12,2,0,53,0,10,90,8,8,5,0,88,4,8,0,159,10,5,3,9,6,0,2,5,5,12,96,41,2,178,63,1,58,109,5,48,18,25,11,43,5,3,1,6,56,44,8,3,6,3,69,8,22,6,3,2,0,0,0,0,0,2,0,0,0,0,0,0,0,4,2,0,0,14,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,4,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,27,0,0,8,0,0,26,8,7,0,0,0,4,0,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,38,0,60,0,0,0,0,18,0,0,0,52,0,0,0,32,0,0,0,0,0,0,38,0,0,0,0,0,20,15,0,0,0,0,37,41,0,0,0,0,0,36,0,0,0,0,73,0,81,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,8,2,0,0,14,0,0,0,0,0,0,0,0,0,4,31,0,0,8,0,0,26,10,11,4,0,0,10,0,0,3,0,0,0,16,0,0,0,0,4,0,0,0,0
11/30/2010,62,0,0,10,2,0,38,0,4,93,5,17,27,0,52,2,1,0,149,5,8,2,9,11,2,2,4,5,7,118,58,2,224,26,4,72,123,0,58,24,14,21,24,10,12,1,2,31,13,7,2,1,3,53,6,5,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,24,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,68,0,0,96,0,0,0,0,5,16,0,0,0,0,176,0,0,0,606,0,0,0,0,0,0,0,0,0,30,60,63,0,40,0,21,80,21,0,0,0,12,0,455,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,28,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,4,0,10,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,12,0,4,0,0
12/31/2010,22,0,0,14,4,1,56,1,4,813,5,22,2,0,273,26,2,3,303,6,4,2,8,17,0,1,6,13,5,146,103,5,481,86,2,139,278,2,54,23,15,27,84,4,20,0,2,25,41,42,27,2,3,149,6,12,13,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,2,42,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,12,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,311,0,0,69,0,0,0,0,0,0,0,0,502,0,0,0,0,0,0,0,0,0,0,20,0,0,64,99,0,22,12,341,0,0,0,0,1628,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,40,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,2,0,0,0,0,0,12,6,45,0,0,0,0,0,0,0,0,4,0,0,0,0
1/31/2011,68,1,2,7,0,1,100,1,5,37,2,11,3,3,127,5,3,1,227,4,3,1,8,3,1,1,5,1,2,241,20,2,148,72,0,60,174,7,53,11,24,22,95,2,8,1,0,38,62,13,1,2,2,29,3,3,8,6,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,2,0,0,0,0,0,0,10,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,40,255,150,0,0,15,0,5,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,2,0,0,0,0,0,0,45,0,0,0,4,0,2,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2/28/2011,50,0,2,6,4,0,23,7,7,29,6,12,33,0,27,10,2,2,145,12,2,2,3,4,0,0,6,8,1,91,39,2,163,64,6,67,136,0,39,13,21,12,48,2,7,0,5,39,41,5,5,3,3,52,4,1,29,1,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,6,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,44,0,0,0,0,0,0,0,5,0,0,216,0,0,0,34,0,0,533,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,20,0,0,0,6,0,0,6,2,0,6,0,16,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
3/31/2011,66,0,3,20,2,1,53,0,4,58,1,9,11,1,47,12,1,2,224,9,2,2,8,1,2,0,7,7,3,150,74,6,278,46,4,104,219,4,52,13,26,15,69,1,5,1,6,36,18,8,3,5,2,84,3,10,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,2,30,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,11,0,0,20,0,0,0,6,0,0,0,0,47,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,8,0,0,0,0,29,0,0,58,0,0,0,1512,0,0,0,0,0,0,0,0,0,0,143,0,0,173,150,0,6,139,18,0,0,125,14,11,0,0,0,0,0,0,0,0,0,0,48,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,13,0,0,20,0,0,0,6,4,0,0,2,77,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/30/2011,81,2,1,19,1,0,58,1,3,58,9,13,9,1,28,8,1,1,199,6,2,2,4,3,2,2,26,6,6,385,35,4,317,42,3,92,297,5,70,19,8,12,85,9,9,0,8,29,43,11,0,8,1,31,5,14,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,14,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,8,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,12,0,0,3,8,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,22,0,0,0,0,0,0,0,60,0,0,0,277,0,0,0,0,0,0,0,0,24,0,358,0,0,0,0,0,0,542,11,0,0,17,33,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,36,0,0,0,0,0,0,0,0,0,0,23,0,0,4,0,0,0,20,0,0,3,8,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/31/2011,43,0,25,10,4,0,61,0,12,60,2,8,28,0,38,19,3,5,191,11,3,4,13,9,3,1,5,10,16,276,82,6,203,58,5,112,225,1,72,21,15,22,80,5,17,3,2,21,48,13,1,7,0,52,0,51,19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,30,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,2,0,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,4,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,146,0,0,0,0,0,0,0,0,49,0,41,0,0,0,0,0,0,1324,6,0,0,0,0,0,0,0,0,0,642,0,0,0,0,0,12,0,52,152,0,0,16,18,0,12,0,0,0,0,0,0,0,0,0,0,17,0,0,4,0,0,0,0,0,0,0,0,0,0,16,0,0,2,0,0,0,43,0,0,0,0,0,0,0,2,0,0,21,0,0,0,0,0,5,0,13,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0
6/30/2011,165,0,3,18,6,2,87,0,12,61,3,10,13,0,43,4,4,2,188,8,9,5,10,13,1,2,5,3,15,182,86,6,443,58,12,148,270,1,80,28,15,15,97,4,4,0,9,85,31,5,0,2,7,46,6,10,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,28,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,14,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,38,0,0,8,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,201,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,357,0,0,0,0,0,0,0,0,0,0,442,0,0,6,204,0,174,20,554,0,0,0,0,224,0,0,0,0,0,0,51,0,0,0,0,0,27,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,36,0,0,0,0,0,0,0,0,0,0,48,0,0,8,0,0,14,14,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
7/31/2011,35,0,16,13,2,1,50,3,10,71,0,11,0,1,63,12,5,4,150,33,2,3,12,4,0,2,8,19,14,92,78,6,155,66,1,87,166,1,50,19,11,7,86,16,4,0,3,18,32,9,1,4,3,48,7,7,6,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,16,0,0,2,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,21,3,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,40,24,0,0,55,0,0,340,7,0,0,0,0,39,0,0,0,0,0,68,0,0,0,0,0,0,272,0,0,8,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,0,16,0,0,2,0,0,0,0,8,0,0,12,4,0,0,0,0,0,21,5,0,0,2,0,4,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0
